PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2017-08061,2017/06/28,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-08026,2017/06/28,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Ironman 70.3 Calgary
BP2017-08060,2017/06/28,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-08231,2017/06/30,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-08230,2017/06/30,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-08227,2017/06/30,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-08229,2017/06/30,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-08222,2017/06/30,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,CBC Calgary Stampede Breakfast 2017
BP2017-08233,2017/06/30,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-08232,2017/06/30,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-08267,2017/07/03,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2017-08265,2017/07/03,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Calgary Minor Football Jamboree
BP2017-08272,2017/07/03,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Expo Filipino Alberta 2017
BP2017-08301,2017/07/04,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,"Legacy Corner, Building B"
BP2017-08297,2017/07/04,Commercial / Multi Family Project,Building,3107 - Shopping Centre,Commercial,Non-Residential,New,"Legacy Corner, Building A"
BP2017-08389,2017/07/05,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2017-08362,2017/07/05,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Rohit Communities Calgary - Seton Temporary Sales Centre
BP2017-08381,2017/07/05,Commercial / Multi Family Project,Building,3506 - Clubhouse,Commercial,Non-Residential,New,New 2 storey building
BP2017-08383,2017/07/05,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Daytona Presentation Centre - Temporary Sales Centre
BP2017-08418,2017/07/06,Commercial / Multi Family Project,Building,7002 - Private Retaining Wall,Retaining Wall,Non-Residential,New,Retaining Wall A/B - Cranston 81
BP2017-08419,2017/07/06,Commercial / Multi Family Project,Building,7002 - Private Retaining Wall,Retaining Wall,Non-Residential,New,Retaining Wall C - Cranston 81
BP2017-08420,2017/07/06,Commercial / Multi Family Project,Building,7002 - Private Retaining Wall,Retaining Wall,Non-Residential,New,Retaining Wall D - Cranston 81
BP2017-08540,2017/07/07,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Tri  Kids Calgary
BP2017-08535,2017/07/07,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Kensington's Diagon Alley
BP2017-08534,2017/07/07,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Brookfield Residential Livingstone Temporary Sales Centre
BP2017-08551,2017/07/07,Commercial / Multi Family Project,Building,6399 - Municipal/Commercial Misc.,Government,Non-Residential,New,
BP2017-08518,2017/07/07,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Function - Calgary Folk Music Festival
BP2017-08596,2017/07/10,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Wedding - Bridgeland Community Centre
BP2017-08571,2017/07/10,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Function - Dhami Wedding
BP2017-08626,2017/07/10,Commercial / Multi Family Project,Building,2306 - Parking Garage,Industrial,Non-Residential,New,Detached Garages for 4 Unit Row House
BP2017-08570,2017/07/10,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Wedding (Dave)
BP2017-08572,2017/07/10,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Dosanji Wedding
BP2017-08574,2017/07/10,Commercial / Multi Family Project,Building,3510 - Recreation Facility,Commercial,Non-Residential,New,Foothills Aquatic Centre Renovations
BP2017-08624,2017/07/10,Commercial / Multi Family Project,Building,2306 - Parking Garage,Industrial,Non-Residential,New,Country Hills Toyota Hail Shelters
BP2017-08665,2017/07/11,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,Base Building
BP2017-08667,2017/07/11,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Base building
BP2017-08696,2017/07/11,Commercial / Multi Family Project,Building,5303 - Special Care Facility,Institutional,Non-Residential,New,YW of Calgary - Transformation Project Hub Facility
BP2017-08666,2017/07/11,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Base building
BP2017-08795,2017/07/12,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Taste of Calgary 2017
BP2017-08762,2017/07/12,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-08793,2017/07/12,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Calgary Arab Festival
BP2017-08792,2017/07/12,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tents - Calgary International Blues Festival
BP2017-08801,2017/07/12,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - GlobalFest 2017
BP2017-08769,2017/07/12,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-08802,2017/07/12,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event 2017-Tour De Bowness Criterium
BP2017-08767,2017/07/12,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-08760,2017/07/12,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-08766,2017/07/12,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-08791,2017/07/12,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tents - Elbow Park Residents Association
BP2017-08758,2017/07/12,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-08730,2017/07/12,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2017-08797,2017/07/12,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - 2017 Marda Gras Street Festival
BP2017-08846,2017/07/13,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,New 1 story building
BP2017-08959,2017/07/17,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event Temporary Tents - Prayers 2017
BP2017-08964,2017/07/17,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Special Events ¿ 14 Tents, 1 stage: Franco Festival Calgary"
BP2017-09020,2017/07/17,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Parkade Gym and Main floor office IP
BP2017-08979,2017/07/17,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Special Events - 10 Tents, 1 stage: Discovery Ridge Music in the Park"
BP2017-09070,2017/07/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Event Tent - July 22/17
BP2017-09135,2017/07/18,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New Jack Carter Cadillac Meadows Mile Dealership Building: 2 storey automobile dealership building
BP2017-09107,2017/07/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Special Events - 12 Tents, 1 Risers, 1 stage: Opera in the Village 2017"
BP2017-09091,2017/07/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Events ¿ 46 Tents: Shaw Charity Classic 2017
BP2017-09073,2017/07/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Special Events - 7 Tents, 5 Inflatables: Symons Valley Canada 150 Celebrations"
BP2017-09090,2017/07/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Special Events - 40 Tents, 1 stage: Outdoor Summer Shawnee Market"
BP2017-09216,2017/07/19,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2017-09194,2017/07/19,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Special Events - 20 Tents, 1 stage: Calgary Japanese Festival - Omatsuri 2017"
BP2017-09239,2017/07/20,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Building - Shepard OWC Storage Garage
BP2017-09315,2017/07/21,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2017-09313,2017/07/21,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2017-09314,2017/07/21,Commercial / Multi Family Project,Building,3503 - Auditorium,Commercial,Non-Residential,New,New Walton Hall building with Calgary Stampede Foundation
BP2017-09422,2017/07/24,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Expo Latino 2017
BP2017-09414,2017/07/24,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2017-09451,2017/07/25,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Moonlight Market - Outdoor Festival - tents and stages.
BP2017-09551,2017/07/26,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - One Love Chasing Summer 2017
BP2017-09697,2017/07/28,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tent Structures
BP2017-09880,2017/08/01,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Function - Wanderlust 108
BP2017-09922,2017/08/01,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-09929,2017/08/01,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,
BP2017-09930,2017/08/01,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,Parallel 2 Commercial Dev. - Building #1 Base Building
BP2017-10027,2017/08/02,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event/Temp Structures: Ride to Conquer Cancer - Peer to Peer Fundraising Walk
BP2017-10093,2017/08/03,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-10094,2017/08/03,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-10087,2017/08/03,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Two new 2 storey buildings
BP2017-10050,2017/08/03,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Muslim Heritage Day
BP2017-10097,2017/08/03,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-10095,2017/08/03,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-10096,2017/08/03,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-10049,2017/08/03,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event/Temp Structures: Night Race 2017
BP2017-10098,2017/08/03,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-10045,2017/08/03,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event -Korean Day Festival
BP2017-10092,2017/08/03,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-10099,2017/08/03,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-10129,2017/08/04,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Indian Wedding Event Tents - Aug. 18/17
BP2017-10157,2017/08/04,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Cedar Festival Calgary Event - Aug. 18-20, 2017"
BP2017-10111,2017/08/04,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Fundraiser Event Tent - AARCS Jail n Bail
BP2017-10259,2017/08/08,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Sport Rugby Game
BP2017-10237,2017/08/08,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Function - Brick Furniture Clearance Outlet
BP2017-10235,2017/08/08,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Function - Brick Furniture Clearance Outlet
BP2017-10238,2017/08/08,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Function - Brick Furniture Clearance Outlet
BP2017-10240,2017/08/08,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tent Structures - The Brick Warehouse
BP2017-10186,2017/08/08,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Function - Picnic 2017
BP2017-10308,2017/08/09,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event -Sikh wedding
BP2017-10312,2017/08/09,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,Group A2 Bus Shelter
BP2017-10376,2017/08/10,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,
BP2017-10499,2017/08/11,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New Single story retail building - shell
BP2017-10447,2017/08/11,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,New Public Washroom Building
BP2017-10463,2017/08/11,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New - University District Presentation Center Phases 2 & 3
BP2017-10502,2017/08/11,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Function - Country Thunder Alberta Event
BP2017-10518,2017/08/14,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,"East Hills Centre, Block F - Building F4: 1 storey commercial building"
BP2017-10564,2017/08/14,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - 150 Celebration on the Hill
BP2017-10547,2017/08/14,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Diner en Blanc
BP2017-10527,2017/08/14,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,"East Hills Centre, Block F - Building J1"
BP2017-10703,2017/08/15,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Electrical House Building at CO2 Commercialization Test Centre
BP2017-10700,2017/08/15,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special event - Greenway 150 SE Event
BP2017-10619,2017/08/15,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,One day outdoor event with tent structures.
BP2017-10811,2017/08/17,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-10799,2017/08/17,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Calgary PRIDE 2017
BP2017-10812,2017/08/17,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-10814,2017/08/17,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-10855,2017/08/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Event Permit
BP2017-10885,2017/08/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Event Permit
BP2017-10908,2017/08/18,Commercial / Multi Family Project,Building,7002 - Private Retaining Wall,Retaining Wall,Non-Residential,New,Northland Redevelopment - Temporary Site Re -Development - Retaining Wall
BP2017-10888,2017/08/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Special Events ¿ 5 Tents (4-hexagon tents, 1-20 x 20 tent): Gill Family Wedding"
BP2017-10866,2017/08/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Event Permit
BP2017-10890,2017/08/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Events ¿ Dhillon Family Wedding
BP2017-10853,2017/08/18,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-10977,2017/08/21,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Scenic Acres Canada 150 Celebration
BP2017-10957,2017/08/21,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Haskayne Legacy Park Pavillion and Pergola
BP2017-11103,2017/08/23,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Tent Structures - Beakerhead
BP2017-11090,2017/08/23,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tempoaray Structures/Tents - Calgary Corporate Challenge
BP2017-11123,2017/08/23,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special event - Greenway 150 NW Event
BP2017-11102,2017/08/23,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Structures Tents - Honens Music Concert
BP2017-11089,2017/08/23,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Function/Tents - Calgary Corporate Challenge
BP2017-11119,2017/08/23,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special event - Greenway 150 SE Event
BP2017-11106,2017/08/23,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary Structures/Tents - Beakerhead
BP2017-11117,2017/08/23,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,Sugar Shack - Exhibition Building
BP2017-11193,2017/08/24,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Circle the Wagons
BP2017-11262,2017/08/25,Commercial / Multi Family Project,Building,3103 - Kiosk,Commercial,Non-Residential,New,Pre-manufactured valet parking shelter.
BP2017-11282,2017/08/25,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Events ¿ 6 Tents: DIAMOND SHINEUP
BP2017-11399,2017/08/29,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,2017 Scotia Bank AIDS Walk
BP2017-11440,2017/08/29,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,TEMPORARY CHARLESGLEN  HAIL SHELTER
BP2017-11444,2017/08/29,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New 2 storey building
BP2017-11486,2017/08/30,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,"Savanna Market, Building C"
BP2017-11483,2017/08/30,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,"Savanna Market, Building A"
BP2017-11484,2017/08/30,Commercial / Multi Family Project,Building,5299 - Medical Misc.,Institutional,Non-Residential,New,"Savanna Market, Building B"
BP2017-11471,2017/08/30,Commercial / Multi Family Project,Building,2399 - Indust/Utility Misc.,Industrial,Non-Residential,New,Landfill Gas Collection & Flaring System/Electrical Bldgs.
BP2017-11487,2017/08/30,Commercial / Multi Family Project,Building,5299 - Medical Misc.,Institutional,Non-Residential,New,"Savanna Market, Building D"
BP2017-11578,2017/08/31,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tents
BP2017-11566,2017/08/31,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,52nd Street Neighbours - Gas Bar Canopy/Convenience Store
BP2017-11609,2017/08/31,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,
BP2017-11556,2017/08/31,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tents
BP2017-11593,2017/08/31,Commercial / Multi Family Project,Building,3502 - Arena,Commercial,Non-Residential,New,temporary structure -
BP2017-11576,2017/08/31,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tents
BP2017-11650,2017/09/01,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tents
BP2017-11693,2017/09/05,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Recovery Day
BP2017-11680,2017/09/05,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,"Zen Seton Temporary Sales, Relocated Building"
BP2017-11779,2017/09/06,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Event Tents - September 15/17 Gill Family Wedding
BP2017-11824,2017/09/07,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event: CIBC Run for the Cure
BP2017-11842,2017/09/07,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Events - 10 Tents: U of C Alumni Weekend
BP2017-11827,2017/09/07,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event: Calgary Culture Days Kick Off
BP2017-11840,2017/09/07,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Special Events - 22 Tents, 1 stage: Rock The House Run - 11th Annual"
BP2017-11976,2017/09/08,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-11934,2017/09/08,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Function - Ford Learn and Drive
BP2017-11931,2017/09/08,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-11978,2017/09/08,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-11932,2017/09/08,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-11926,2017/09/08,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-11968,2017/09/08,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - High Holiday Services
BP2017-11945,2017/09/08,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Willow Ridge Community 50th Anniversary Celebration
BP2017-11979,2017/09/08,Commercial / Multi Family Project,Building,2309 - Terminal-Bus,Industrial,Non-Residential,New,Group A2 Bus Shelter
BP2017-12026,2017/09/11,Commercial / Multi Family Project,Building,2504 - Greenhouse/Nursery,Industrial,Non-Residential,New,Seasonal greenhouse dome.
BP2017-12023,2017/09/11,Commercial / Multi Family Project,Building,3301 - Car Wash,Commercial,Non-Residential,New,Dufferin Vehicle Wash Facility
BP2017-12305,2017/09/14,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Temporart Event Permit - Various Canopies - Sept. 23, 2017"
BP2017-12258,2017/09/14,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Ford Driving Skills for Life
BP2017-12424,2017/09/15,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Special Event - Redstone Pop-up Party
BP2017-12385,2017/09/15,Commercial / Multi Family Project,Building,5201 - Hospital,Institutional,Non-Residential,New,New Calgary Cancer Center: 13 storey building c/w 5 levels below grade
BP2017-12458,2017/09/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,"Event Tents - The Backyard - September 22-24, 2017"
BP2017-12459,2017/09/18,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Event Tents - The Backyard - Sept. 29 - Oct 01/17
BP2017-12629,2017/09/20,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Temporary tent structure for Motion Picture filming support.
BP2017-12734,2017/09/21,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,2 New Hail Structures
BP2017-12770,2017/09/22,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Storage Building/Garage
BP2017-12774,2017/09/22,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Community Fall Fair
BP2017-12771,2017/09/22,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Royal West 2017
BP2017-12878,2017/09/25,Commercial / Multi Family Project,Building,7103 - Special Function - Class 1,Special Function Ten,Non-Residential,New,Tier 1 Energy Solutions Technology Showcase
