PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2002-07324,2002/06/04,Commercial / Multi Family Project,Building,3107 - Shopping Centre,Commercial,Non-Residential,New,New Commercial / Professional Bldg (2 buildings)
BP2002-07419,2002/06/05,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Special Events Tent & Business Use Confirmation
BP2002-07512,2002/06/06,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Temporary Tent
BP2002-07499,2002/06/06,Commercial / Multi Family Project,Building,6307 - Police,Government,Non-Residential,New,New Training Facility & Offices
BP2002-07613,2002/06/07,Commercial / Multi Family Project,Building,2498 - Engineer/Communication Misc.,Industrial,Non-Residential,New,Rebuilding Telecommunication Tower & New Shelter( Existing Tenant)
BP2002-07668,2002/06/10,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Building
BP2002-07726,2002/06/10,Commercial / Multi Family Project,Building,2306 - Parking Garage,Industrial,Non-Residential,New,New Building
BP2002-07801,2002/06/11,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New
BP2002-07818,2002/06/11,Commercial / Multi Family Project,Building,6305 - Fire,Government,Non-Residential,New,New Fire Station
BP2002-07840,2002/06/12,Commercial / Multi Family Project,Building,6308 - Transportation,Government,Non-Residential,New,2 Inflatable Tents
BP2002-08045,2002/06/14,Commercial / Multi Family Project,Building,3401 - Bank,Commercial,Non-Residential,New,New financial institution
BP2002-08222,2002/06/18,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,New
BP2002-08188,2002/06/18,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,Temporary Tent
BP2002-08295,2002/06/19,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New
BP2002-08523,2002/06/21,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,"New Commercial / Retail Building ""J"""
BP2002-08532,2002/06/21,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,"New Commercial / Retail Building ""G"""
BP2002-08628,2002/06/25,Commercial / Multi Family Project,Building,3501 - Amusement Arcade,Commercial,Non-Residential,New,Temporary Tents
BP2002-08644,2002/06/26,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,New
BP2002-08664,2002/06/27,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,"temporary tents July 04 to 14,  2002"
BP2002-08659,2002/06/27,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,"Temporary tent for July 05 to 14, 2002."
BP2002-08645,2002/06/27,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New
BP2002-08711,2002/06/28,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Storage Bldg
BP2002-08669,2002/06/28,Commercial / Multi Family Project,Building,5301 - Child Care Facility,Institutional,Non-Residential,New,New Building
BP2002-08759,2002/06/28,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,Commercial Project
BP2002-08746,2002/06/28,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Temporary Sales Trailer
BP2002-08817,2002/07/02,Commercial / Multi Family Project,Building,3609 - Restaurant - Take-Out (No Seats),Commercial,Non-Residential,New,temp tent (1 day)
BP2002-08820,2002/07/02,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Stage
BP2002-08815,2002/07/02,Commercial / Multi Family Project,Building,3605 - Food Kiosk,Commercial,Non-Residential,New,Tent
BP2002-08928,2002/07/03,Commercial / Multi Family Project,Building,3605 - Food Kiosk,Commercial,Non-Residential,New,Temporary Tent
BP2002-08925,2002/07/03,Commercial / Multi Family Project,Building,3605 - Food Kiosk,Commercial,Non-Residential,New,FOOD KIOSK
BP2002-08966,2002/07/03,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Temporary Tent
BP2002-08927,2002/07/03,Commercial / Multi Family Project,Building,3605 - Food Kiosk,Commercial,Non-Residential,New,Temporary Tent
BP2002-08987,2002/07/04,Commercial / Multi Family Project,Building,"5109 - School, Public",Institutional,Non-Residential,New,New school
BP2002-09081,2002/07/04,Commercial / Multi Family Project,Building,6305 - Fire,Government,Non-Residential,New,New building (ATCO trailer)
BP2002-09132,2002/07/05,Commercial / Multi Family Project,Building,3304 - Repair Garage,Commercial,Non-Residential,New,New Industrial Building
BP2002-09201,2002/07/08,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,New industrial building
BP2002-09205,2002/07/08,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,"TEMPORARY TENTS FOR JULY 14, 2002."
BP2002-09195,2002/07/08,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,New Building
BP2002-09281,2002/07/09,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,NEW BUILDING
BP2002-09237,2002/07/09,Commercial / Multi Family Project,Building,"5109 - School, Public",Institutional,Non-Residential,New,2 New Portables
BP2002-09461,2002/07/11,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Buildings (2)
BP2002-09530,2002/07/12,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New building
BP2002-09553,2002/07/12,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,4 temporary tents
BP2002-09511,2002/07/12,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,Commercial Project
BP2002-09666,2002/07/16,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Industrial Building - office
BP2002-09742,2002/07/17,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Office Warehouse
BP2002-09688,2002/07/17,Commercial / Multi Family Project,Building,3105 - Repair Shop,Commercial,Non-Residential,New,New Industrial Building
BP2002-09756,2002/07/17,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Office/Retail/Restaurant/Drinker/Liquor Storel
BP2002-09854,2002/07/19,Commercial / Multi Family Project,Building,3205 - Storage Hazardous Material,Commercial,Non-Residential,New,NEW STORAGE BUILDING
BP2002-09921,2002/07/22,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,new buildings (2)
BP2002-09928,2002/07/22,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,Tent
BP2002-10091,2002/07/24,Commercial / Multi Family Project,Building,3610 - Drinking Establishment,Commercial,Non-Residential,New,Temporary Tent
BP2002-10179,2002/07/25,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,New Commercial
BP2002-10257,2002/07/26,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,New Commercial Building
BP2002-10237,2002/07/26,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New
BP2002-10387,2002/07/30,Commercial / Multi Family Project,Building,3103 - Kiosk,Commercial,Non-Residential,New,"Temporary tent for Sep 08, 2002. 11 am to 3 pm."
BP2002-10375,2002/07/30,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,New Portable (One Unit)
BP2002-10607,2002/08/01,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,New Commercial Building
BP2002-10719,2002/08/06,Commercial / Multi Family Project,Building,3610 - Drinking Establishment,Commercial,Non-Residential,New,Temporary Tent (Aug 9th & 10th)
BP2002-10793,2002/08/07,Commercial / Multi Family Project,Building,3303 - Gas Bar,Commercial,Non-Residential,New,New Gas Bar
BP2002-10834,2002/08/08,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,Tent
BP2002-10849,2002/08/08,Commercial / Multi Family Project,Building,2203 - Tower,Industrial,Non-Residential,New,New Equipment Shelter
BP2002-10861,2002/08/09,Commercial / Multi Family Project,Building,3105 - Repair Shop,Commercial,Non-Residential,New,New Industrial Building
BP2002-10875,2002/08/09,Commercial / Multi Family Project,Building,2310 - Terminal-Train,Industrial,Non-Residential,New,New
BP2002-11022,2002/08/12,Commercial / Multi Family Project,Building,2382 - Water Pumping Station,Industrial,Non-Residential,New,New
BP2002-10981,2002/08/12,Commercial / Multi Family Project,Building,2399 - Indust/Utility Misc.,Industrial,Non-Residential,New,Utility Building
BP2002-11099,2002/08/13,Commercial / Multi Family Project,Building,3607 - Hotel/Motel,Commercial,Non-Residential,New,Removal & Replacement
BP2002-11261,2002/08/16,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Commercial
BP2002-11518,2002/08/21,Commercial / Multi Family Project,Building,5401 - Church,Institutional,Non-Residential,New,New Church
BP2002-11508,2002/08/21,Commercial / Multi Family Project,Building,3107 - Shopping Centre,Commercial,Non-Residential,New,Retail Commercial Shops
BP2002-11509,2002/08/21,Commercial / Multi Family Project,Building,3107 - Shopping Centre,Commercial,Non-Residential,New,Retail Commercial Shops
BP2002-11563,2002/08/22,Commercial / Multi Family Project,Building,3305 - Service Station,Commercial,Non-Residential,New,New Building
BP2002-11631,2002/08/23,Commercial / Multi Family Project,Building,5401 - Church,Institutional,Non-Residential,New,Retaining wall
BP2002-11634,2002/08/23,Commercial / Multi Family Project,Building,2497 - Engineer/Utility Misc.,Industrial,Non-Residential,New,3 new buildings
BP2002-11678,2002/08/23,Commercial / Multi Family Project,Building,3510 - Recreation Facility,Commercial,Non-Residential,New,New Commercial Building
BP2002-11627,2002/08/23,Commercial / Multi Family Project,Building,2306 - Parking Garage,Industrial,Non-Residential,New,New
BP2002-11758,2002/08/26,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New Retail Shop
BP2002-11799,2002/08/27,Commercial / Multi Family Project,Building,3107 - Shopping Centre,Commercial,Non-Residential,New,New Neighbourhood Shopping Centre
BP2002-11821,2002/08/28,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Two Temporary Tents (40x40)
BP2002-11929,2002/08/29,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New storage and office buildings
BP2002-11905,2002/08/29,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,New building
BP2002-12058,2002/08/30,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,New Commercial Building
BP2002-12134,2002/09/03,Commercial / Multi Family Project,Building,3602 - Cabaret,Commercial,Non-Residential,New,Temporary Tent
BP2002-12219,2002/09/05,Commercial / Multi Family Project,Building,6204 - Public Works,Government,Non-Residential,New,New Building
BP2002-12268,2002/09/05,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,New
BP2002-12276,2002/09/06,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,Temporary tent
BP2002-12295,2002/09/06,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Tents
BP2002-12321,2002/09/06,Commercial / Multi Family Project,Building,5202 - Clinic,Institutional,Non-Residential,New,New Medical Clinic and Dwelling Unit
BP2002-12275,2002/09/06,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,Temporary tent
BP2002-12343,2002/09/06,Commercial / Multi Family Project,Building,3401 - Bank,Commercial,Non-Residential,New,New bank
BP2002-12365,2002/09/09,Commercial / Multi Family Project,Building,3301 - Car Wash,Commercial,Non-Residential,New,Truck Wash
BP2002-12495,2002/09/10,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Commercial Building
BP2002-12494,2002/09/10,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Commercial Building
BP2002-12546,2002/09/11,Commercial / Multi Family Project,Building,2497 - Engineer/Utility Misc.,Industrial,Non-Residential,New,ENMAX SUB STATION LRT 17
BP2002-12562,2002/09/11,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Office/Warehouse
BP2002-12530,2002/09/11,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Building
BP2002-12509,2002/09/11,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New
BP2002-12548,2002/09/11,Commercial / Multi Family Project,Building,2497 - Engineer/Utility Misc.,Industrial,Non-Residential,New,ENMAX SUB STATION LRT 16
BP2002-12582,2002/09/12,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,Tent
BP2002-12694,2002/09/13,Commercial / Multi Family Project,Building,3203 - Warehouse,Commercial,Non-Residential,New,New Commercial
BP2002-12821,2002/09/17,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,
BP2002-12894,2002/09/18,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New commercial building (retail)
BP2002-12923,2002/09/18,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,Recreational Facility
BP2002-12970,2002/09/19,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,Commercial Project
BP2002-12959,2002/09/19,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New
BP2002-12953,2002/09/19,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New Commercial Building
BP2002-13023,2002/09/20,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Commercial Building
BP2002-13174,2002/09/24,Commercial / Multi Family Project,Building,2381 - Gas Regulating Station,Industrial,Non-Residential,New,New
BP2002-13187,2002/09/24,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Building
BP2002-13189,2002/09/24,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Building
BP2002-13171,2002/09/24,Commercial / Multi Family Project,Building,"5111 - School, Separate",Institutional,Non-Residential,New,New
BP2002-13231,2002/09/25,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New
BP2002-13312,2002/09/26,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New
BP2002-13353,2002/09/26,Commercial / Multi Family Project,Building,3304 - Repair Garage,Commercial,Non-Residential,New,NEW BUILDING
BP2002-13360,2002/09/26,Commercial / Multi Family Project,Building,"3403 - Office, Medical",Commercial,Non-Residential,New,New
BP2002-13486,2002/09/30,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,WAREHOUSE/OFFICE
BP2002-13610,2002/10/01,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Commercial Building
BP2002-13650,2002/10/02,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Commercial Project
BP2002-13755,2002/10/03,Commercial / Multi Family Project,Building,3510 - Recreation Facility,Commercial,Non-Residential,New,New Commercial Building
BP2002-13777,2002/10/04,Commercial / Multi Family Project,Building,3203 - Warehouse,Commercial,Non-Residential,New,New Office/Warehouse
BP2002-13967,2002/10/08,Commercial / Multi Family Project,Building,5303 - Special Care Facility,Institutional,Non-Residential,New,Special Care Facility
BP2002-14015,2002/10/09,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Temp Tent
BP2002-14105,2002/10/10,Commercial / Multi Family Project,Building,2382 - Water Pumping Station,Industrial,Non-Residential,New,New Building
BP2002-14103,2002/10/10,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,New
BP2002-14100,2002/10/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Prefab metal equipment shelter for antenna
BP2002-14078,2002/10/10,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New building
BP2002-14114,2002/10/10,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,NEW WORKSHOP
BP2002-14193,2002/10/11,Commercial / Multi Family Project,Building,"3403 - Office, Medical",Commercial,Non-Residential,New,Temporary Tent
BP2002-14254,2002/10/15,Commercial / Multi Family Project,Building,3510 - Recreation Facility,Commercial,Non-Residential,New,"Pro-Shop, Ball Storage, Maintenance, Wind Shelter"
BP2002-14313,2002/10/16,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,Tent
BP2002-14319,2002/10/16,Commercial / Multi Family Project,Building,2352 - Telephone Exchange,Industrial,Non-Residential,New,telecommunications shed
BP2002-14372,2002/10/17,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Building
BP2002-14352,2002/10/17,Commercial / Multi Family Project,Building,3508 - Exhibition Building,Commercial,Non-Residential,New,Tent
BP2002-14351,2002/10/17,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New Automotive Sales/Service Bldg
BP2002-14388,2002/10/18,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New Automotive Sales and Service
BP2002-14435,2002/10/18,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,New Industrial Building
BP2002-14381,2002/10/18,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,New Commercial
BP2002-14560,2002/10/22,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,New Industrial Building
BP2002-14534,2002/10/22,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,Temporary Tent
BP2002-14536,2002/10/22,Commercial / Multi Family Project,Building,3304 - Repair Garage,Commercial,Non-Residential,New,Temporary Tent - One Year
BP2002-14690,2002/10/24,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,New Restaurant Drinking Est.
BP2002-14813,2002/10/28,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Buildings
BP2002-15023,2002/10/31,Commercial / Multi Family Project,Building,3610 - Drinking Establishment,Commercial,Non-Residential,New,"Tent (2) ( Oct 31, 2002 one night only )"
BP2002-15064,2002/11/01,Commercial / Multi Family Project,Building,5303 - Special Care Facility,Institutional,Non-Residential,New,Special Care Facility
BP2002-15121,2002/11/04,Commercial / Multi Family Project,Building,3608 - Restaurant,Commercial,Non-Residential,New,Special Events Tent
BP2002-15198,2002/11/05,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,Antenna
BP2002-15254,2002/11/07,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Building
BP2002-15321,2002/11/07,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Self Storage and RV Parking Lot
BP2002-15318,2002/11/07,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Self Storage and RV Parking Lot
BP2002-15316,2002/11/07,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Self Storage and RV Parking Lot
BP2002-15371,2002/11/08,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Building
BP2002-15483,2002/11/13,Commercial / Multi Family Project,Building,"5114 - School, Other",Institutional,Non-Residential,New,portable classrooms
BP2002-15556,2002/11/14,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,Temporary Tent Structure
BP2002-15629,2002/11/15,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,New Commercial Building
BP2002-15709,2002/11/18,Commercial / Multi Family Project,Building,2498 - Engineer/Communication Misc.,Industrial,Non-Residential,New,New building (1)
BP2002-15824,2002/11/20,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Building
BP2002-15911,2002/11/22,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Office Building
BP2002-15996,2002/11/25,Commercial / Multi Family Project,Building,3302 - Dealership,Commercial,Non-Residential,New,New Commercial Building
BP2002-15988,2002/11/25,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Office/Warehouse Building
BP2002-16192,2002/11/28,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New Commercial Building
BP2002-16193,2002/11/28,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,Commercial Project
BP2002-16212,2002/11/29,Commercial / Multi Family Project,Building,2382 - Water Pumping Station,Industrial,Non-Residential,New,Commercial Project
BP2002-16295,2002/11/29,Commercial / Multi Family Project,Building,5401 - Church,Institutional,Non-Residential,New,NEW CHURCH
BP2002-16214,2002/11/29,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New Commercial
BP2002-16336,2002/12/02,Commercial / Multi Family Project,Building,3109 - Retail Food Store,Commercial,Non-Residential,New,New Commercial Building
BP2002-16425,2002/12/04,Commercial / Multi Family Project,Building,5302 - Senior Citizen Homes,Institutional,Non-Residential,New,New
BP2002-16514,2002/12/06,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Shed
BP2002-16599,2002/12/10,Commercial / Multi Family Project,Building,3506 - Clubhouse,Commercial,Non-Residential,New,New Cultural Centre
BP2002-16602,2002/12/10,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Commercial Building
BP2002-16818,2002/12/16,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New Commercial Building
BP2002-17197,2002/12/24,Commercial / Multi Family Project,Building,3102 - Grocery Store,Commercial,Non-Residential,New,New Building
BP2002-17268,2002/12/30,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Commercial Building
BP2003-00106,2003/01/07,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Storage Garage on Commercial Site
BP2003-00211,2003/01/09,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,New Commercial Building - Base Building only
BP2003-00463,2003/01/15,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,New Commercial
BP2003-00875,2003/01/27,Commercial / Multi Family Project,Building,3109 - Retail Food Store,Commercial,Non-Residential,New,New Commercial
BP2003-01025,2003/01/30,Commercial / Multi Family Project,Building,2308 - Terminal-Air,Industrial,Non-Residential,New,
BP2003-01241,2003/02/04,Commercial / Multi Family Project,Building,3510 - Recreation Facility,Commercial,Non-Residential,New,NEW BUILDING
BP2003-01286,2003/02/06,Commercial / Multi Family Project,Building,3510 - Recreation Facility,Commercial,Non-Residential,New,New Recreation Facility
BP2003-01447,2003/02/10,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial building with Mezzanine
BP2003-01505,2003/02/12,Commercial / Multi Family Project,Building,5199 - Education Misc.,Institutional,Non-Residential,New,Commercial Project
BP2003-01681,2003/02/14,Commercial / Multi Family Project,Building,3301 - Car Wash,Commercial,Non-Residential,New,New car wash
BP2003-01723,2003/02/18,Commercial / Multi Family Project,Building,5303 - Special Care Facility,Institutional,Non-Residential,New,New Building
BP2003-01782,2003/02/19,Commercial / Multi Family Project,Building,3107 - Shopping Centre,Commercial,Non-Residential,New,"New Commercial Buildings c,d,e,f,g"
BP2003-01808,2003/02/20,Commercial / Multi Family Project,Building,"5109 - School, Public",Institutional,Non-Residential,New,New Building
BP2003-01907,2003/02/21,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,New Commercial
BP2003-02077,2003/02/26,Commercial / Multi Family Project,Building,5116 - Private School,Institutional,Non-Residential,New,Addition to school and new kindergarten
BP2003-02146,2003/02/27,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,NEW BUILDINGS 3 AND 5
BP2003-02295,2003/02/28,Commercial / Multi Family Project,Building,3204 - Warehouse/Office,Commercial,Non-Residential,New,New Industrial Building
BP2003-02551,2003/03/07,Commercial / Multi Family Project,Building,4002 - Vacant,General,Non-Residential,New,New Commercial Building - Base Building only
BP2003-02514,2003/03/07,Commercial / Multi Family Project,Building,5299 - Medical Misc.,Institutional,Non-Residential,New,New Commercial
BP2003-02723,2003/03/13,Commercial / Multi Family Project,Building,3199 - Trade/Retail/Wholesale Misc.,Commercial,Non-Residential,New,New Building
BP2003-02826,2003/03/14,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Building
BP2003-02876,2003/03/17,Commercial / Multi Family Project,Building,3106 - Retail Shop,Commercial,Non-Residential,New,Commercial Project
BP2003-02954,2003/03/18,Commercial / Multi Family Project,Building,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,New,Commercial Project
BP2003-02965,2003/03/18,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Commercial Building
BP2003-02964,2003/03/18,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Commercial Building
BP2003-02958,2003/03/18,Commercial / Multi Family Project,Building,3109 - Retail Food Store,Commercial,Non-Residential,New,New Buildings
BP2003-02985,2003/03/19,Commercial / Multi Family Project,Building,3301 - Car Wash,Commercial,Non-Residential,New,New
BP2003-03108,2003/03/20,Commercial / Multi Family Project,Building,"5103 - University, Mt Royal",Institutional,Non-Residential,New,new commercial
BP2003-03225,2003/03/24,Commercial / Multi Family Project,Building,3599 - Recreation Misc.,Commercial,Non-Residential,New,5 Special Event Tents
BP2003-03292,2003/03/25,Commercial / Multi Family Project,Building,3611 - Restaurant/Drinking Establishment,Commercial,Non-Residential,New,New Commercial Bldg
BP2003-03284,2003/03/25,Commercial / Multi Family Project,Building,2379 - Indust/Communication Misc.,Industrial,Non-Residential,New,New antenna shelter
BP2003-03312,2003/03/25,Commercial / Multi Family Project,Building,3513 - Theatre,Commercial,Non-Residential,New,TemporaryTent
BP2003-03321,2003/03/25,Commercial / Multi Family Project,Building,3102 - Grocery Store,Commercial,Non-Residential,New,New Convenience Store & Gas Bar
BP2003-03358,2003/03/26,Commercial / Multi Family Project,Building,3399 - Motor-Vehicle Misc.,Commercial,Non-Residential,New,Temporary Tent
BP2003-03419,2003/03/27,Commercial / Multi Family Project,Building,3199 - Trade/Retail/Wholesale Misc.,Commercial,Non-Residential,New,Temporary Garden Centre
BP2003-03453,2003/03/27,Commercial / Multi Family Project,Building,3402 - Office,Commercial,Non-Residential,New,New Commercial Development (Office Building)
BP2003-03417,2003/03/27,Commercial / Multi Family Project,Building,3199 - Trade/Retail/Wholesale Misc.,Commercial,Non-Residential,New,Temporary Garden Centre
BP2003-03416,2003/03/27,Commercial / Multi Family Project,Building,3107 - Shopping Centre,Commercial,Non-Residential,New,New Strip Mall
BP2003-03479,2003/03/28,Commercial / Multi Family Project,Building,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,New,New Building
