PermitNum,AppliedDate,PermitType,PermitTypeMapped,PermitClass,PermitClassGroup,PermitClassMapped,WorkClass,Description
BP2001-07128,2001/06/25,Demolition,Demolition,3199 - Trade/Retail/Wholesale Misc.,Commercial,Non-Residential,Demolition,
BP2001-07131,2001/06/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07084,2001/06/25,Demolition,Demolition,1408 - Semi-Detached (2-Unit),Two Family,Residential,Demolition,
BP2001-07110,2001/06/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07216,2001/06/27,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2001-07310,2001/06/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07401,2001/06/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07506,2001/07/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07557,2001/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07585,2001/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07550,2001/07/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07624,2001/07/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07633,2001/07/05,Demolition,Demolition,1499 - Tfy Accessory Building,Two Family,Residential,Demolition,
BP2001-07628,2001/07/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07714,2001/07/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07787,2001/07/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07784,2001/07/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-07729,2001/07/09,Demolition,Demolition,1301 - Detached Garage,Garage,Residential,Demolition,
BP2001-07877,2001/07/11,Demolition,Demolition,3305 - Service Station,Commercial,Non-Residential,Demolition,
BP2001-07960,2001/07/12,Demolition,Demolition,5302 - Senior Citizen Homes,Institutional,Non-Residential,Demolition,
BP2001-08012,2001/07/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08061,2001/07/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08080,2001/07/16,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2001-08110,2001/07/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08201,2001/07/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08253,2001/07/18,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2001-08381,2001/07/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08425,2001/07/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08419,2001/07/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08507,2001/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08471,2001/07/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08569,2001/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08573,2001/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08527,2001/07/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08592,2001/07/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08712,2001/07/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08674,2001/07/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-08999,2001/08/01,Demolition,Demolition,1301 - Detached Garage,Garage,Residential,Demolition,
BP2001-09002,2001/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09010,2001/08/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09100,2001/08/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09097,2001/08/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09114,2001/08/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09112,2001/08/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09157,2001/08/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09247,2001/08/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09467,2001/08/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09627,2001/08/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09675,2001/08/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09685,2001/08/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09831,2001/08/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09840,2001/08/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09865,2001/08/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09907,2001/08/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-09889,2001/08/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10150,2001/08/27,Demolition,Demolition,4002 - Vacant,General,Non-Residential,Demolition,
BP2001-10135,2001/08/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10308,2001/08/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10350,2001/08/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10359,2001/08/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10366,2001/08/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10371,2001/08/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10502,2001/09/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10570,2001/09/05,Demolition,Demolition,"5114 - School, Other",Institutional,Non-Residential,Demolition,
BP2001-10599,2001/09/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10575,2001/09/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10647,2001/09/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10705,2001/09/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10767,2001/09/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10808,2001/09/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10814,2001/09/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10818,2001/09/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10907,2001/09/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-10902,2001/09/14,Demolition,Demolition,3204 - Warehouse/Office,Commercial,Non-Residential,Demolition,
BP2001-10964,2001/09/17,Demolition,Demolition,3304 - Repair Garage,Commercial,Non-Residential,Demolition,
BP2001-11009,2001/09/18,Demolition,Demolition,3507 - Community Centre,Commercial,Non-Residential,Demolition,
BP2001-11131,2001/09/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11212,2001/09/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11267,2001/09/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11265,2001/09/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11335,2001/09/25,Demolition,Demolition,1301 - Detached Garage,Garage,Residential,Demolition,
BP2001-11339,2001/09/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11319,2001/09/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11418,2001/09/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11424,2001/09/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11460,2001/09/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11634,2001/09/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11715,2001/10/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11730,2001/10/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11812,2001/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11815,2001/10/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11862,2001/10/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11840,2001/10/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11982,2001/10/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-11985,2001/10/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-12033,2001/10/10,Demolition,Demolition,6399 - Municipal/Commercial Misc.,Government,Non-Residential,Demolition,
BP2001-12007,2001/10/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-12142,2001/10/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-12273,2001/10/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-12283,2001/10/16,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2001-12378,2001/10/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-12365,2001/10/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-12393,2001/10/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-12530,2001/10/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-12538,2001/10/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-12720,2001/10/25,Demolition,Demolition,3301 - Car Wash,Commercial,Non-Residential,Demolition,
BP2001-12903,2001/10/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-12932,2001/10/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13092,2001/11/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13151,2001/11/06,Demolition,Demolition,3106 - Retail Shop,Commercial,Non-Residential,Demolition,
BP2001-13126,2001/11/06,Demolition,Demolition,3102 - Grocery Store,Commercial,Non-Residential,Demolition,
BP2001-13152,2001/11/06,Demolition,Demolition,3608 - Restaurant,Commercial,Non-Residential,Demolition,
BP2001-13230,2001/11/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13415,2001/11/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13418,2001/11/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13417,2001/11/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13436,2001/11/14,Demolition,Demolition,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,Demolition,
BP2001-13510,2001/11/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13535,2001/11/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13610,2001/11/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13609,2001/11/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13667,2001/11/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13636,2001/11/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13685,2001/11/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13766,2001/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13754,2001/11/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13828,2001/11/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13874,2001/11/23,Demolition,Demolition,9999 - Unspecified,Unspecified,Unspecified,Demolition,
BP2001-13918,2001/11/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-13995,2001/11/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-14015,2001/11/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-14037,2001/11/29,Demolition,Demolition,3102 - Grocery Store,Commercial,Non-Residential,Demolition,
BP2001-14208,2001/12/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-14316,2001/12/07,Demolition,Demolition,2306 - Parking Garage,Industrial,Non-Residential,Demolition,
BP2001-14323,2001/12/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-14487,2001/12/13,Demolition,Demolition,3107 - Shopping Centre,Commercial,Non-Residential,Demolition,
BP2001-14549,2001/12/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-14554,2001/12/14,Demolition,Demolition,"5111 - School, Separate",Institutional,Non-Residential,Demolition,
BP2001-14552,2001/12/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-14547,2001/12/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-14727,2001/12/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2001-14847,2001/12/24,Demolition,Demolition,2199 - Indust/Manufacture Misc.,Industrial,Non-Residential,Demolition,
BP2002-00001,2002/01/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00104,2002/01/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00151,2002/01/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00212,2002/01/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00508,2002/01/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00487,2002/01/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00779,2002/01/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00778,2002/01/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00852,2002/01/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00978,2002/01/30,Demolition,Demolition,1109 -  Mobile Home,Single Family,Residential,Demolition,
BP2002-00985,2002/01/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00981,2002/01/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-00979,2002/01/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01101,2002/02/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01179,2002/02/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01272,2002/02/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01271,2002/02/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01340,2002/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01357,2002/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01355,2002/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01358,2002/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01360,2002/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01356,2002/02/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01412,2002/02/11,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01596,2002/02/14,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01718,2002/02/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01705,2002/02/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01690,2002/02/19,Demolition,Demolition,3305 - Service Station,Commercial,Non-Residential,Demolition,
BP2002-01734,2002/02/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-01778,2002/02/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02019,2002/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02028,2002/02/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02067,2002/02/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02093,2002/02/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02152,2002/02/28,Demolition,Demolition,2399 - Indust/Utility Misc.,Industrial,Non-Residential,Demolition,
BP2002-02311,2002/03/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02411,2002/03/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02481,2002/03/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02547,2002/03/08,Demolition,Demolition,1105 - Retaining Wall,Single Family,Residential,Demolition,
BP2002-02618,2002/03/11,Demolition,Demolition,3305 - Service Station,Commercial,Non-Residential,Demolition,
BP2002-02652,2002/03/11,Demolition,Demolition,1406 - Duplex (Up/Down),Two Family,Residential,Demolition,
BP2002-02709,2002/03/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02660,2002/03/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02746,2002/03/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02735,2002/03/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02908,2002/03/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02884,2002/03/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02857,2002/03/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03018,2002/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03007,2002/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-02990,2002/03/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03062,2002/03/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03133,2002/03/20,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03230,2002/03/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03298,2002/03/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03349,2002/03/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03348,2002/03/25,Demolition,Demolition,5401 - Church,Institutional,Non-Residential,Demolition,
BP2002-03355,2002/03/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03352,2002/03/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03346,2002/03/25,Demolition,Demolition,3203 - Warehouse,Commercial,Non-Residential,Demolition,
BP2002-03506,2002/03/27,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03623,2002/03/28,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2002-03581,2002/03/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03704,2002/04/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03703,2002/04/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03736,2002/04/02,Demolition,Demolition,3199 - Trade/Retail/Wholesale Misc.,Commercial,Non-Residential,Demolition,
BP2002-03724,2002/04/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03810,2002/04/03,Demolition,Demolition,1408 - Semi-Detached (2-Unit),Two Family,Residential,Demolition,
BP2002-03865,2002/04/04,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03906,2002/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03893,2002/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03927,2002/04/05,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04021,2002/04/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-03964,2002/04/08,Demolition,Demolition,3199 - Trade/Retail/Wholesale Misc.,Commercial,Non-Residential,Demolition,
BP2002-04077,2002/04/09,Demolition,Demolition,1108 - Pre-Fab House,Single Family,Residential,Demolition,
BP2002-04085,2002/04/09,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04139,2002/04/10,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04289,2002/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04299,2002/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04333,2002/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04301,2002/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04325,2002/04/12,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04391,2002/04/15,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2002-04396,2002/04/15,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04510,2002/04/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04506,2002/04/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04635,2002/04/18,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04715,2002/04/19,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2002-04676,2002/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04708,2002/04/19,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2002-04713,2002/04/19,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2002-04701,2002/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04706,2002/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04720,2002/04/19,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04712,2002/04/19,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2002-04707,2002/04/19,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2002-04702,2002/04/19,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2002-04832,2002/04/22,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-04879,2002/04/23,Demolition,Demolition,3402 - Office,Commercial,Non-Residential,Demolition,
BP2002-04992,2002/04/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05102,2002/04/25,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05181,2002/04/26,Demolition,Demolition,3203 - Warehouse,Commercial,Non-Residential,Demolition,
BP2002-05203,2002/04/26,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05254,2002/04/29,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05260,2002/04/29,Demolition,Demolition,1101 - Improvements (Single Family),Single Family,Residential,Demolition,
BP2002-05371,2002/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05355,2002/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05377,2002/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05374,2002/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05376,2002/04/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05462,2002/05/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05460,2002/05/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05448,2002/05/01,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05491,2002/05/02,Demolition,Demolition,3305 - Service Station,Commercial,Non-Residential,Demolition,
BP2002-05496,2002/05/02,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05612,2002/05/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05676,2002/05/06,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05727,2002/05/07,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05826,2002/05/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05843,2002/05/08,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-05881,2002/05/09,Demolition,Demolition,3299 - Storage/Warehouse Misc.,Commercial,Non-Residential,Demolition,
BP2002-05976,2002/05/10,Demolition,Demolition,3799 - Personal Service. Misc.,Commercial,Non-Residential,Demolition,
BP2002-06047,2002/05/13,Demolition,Demolition,5302 - Senior Citizen Homes,Institutional,Non-Residential,Demolition,
BP2002-06054,2002/05/13,Demolition,Demolition,5302 - Senior Citizen Homes,Institutional,Non-Residential,Demolition,
BP2002-06093,2002/05/13,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-06051,2002/05/13,Demolition,Demolition,5302 - Senior Citizen Homes,Institutional,Non-Residential,Demolition,
BP2002-06353,2002/05/16,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-06326,2002/05/16,Demolition,Demolition,1499 - Tfy Accessory Building,Two Family,Residential,Demolition,
BP2002-06371,2002/05/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-06389,2002/05/17,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-06523,2002/05/21,Demolition,Demolition,3303 - Gas Bar,Commercial,Non-Residential,Demolition,
BP2002-06481,2002/05/21,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-06633,2002/05/23,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-06744,2002/05/24,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-06815,2002/05/27,Demolition,Demolition,1104 - Deck,Single Family,Residential,Demolition,
BP2002-06848,2002/05/27,Demolition,Demolition,1507 - Triplex,Apartment,Residential,Demolition,
BP2002-06945,2002/05/28,Demolition,Demolition,1199 -  Accessory Building,Single Family,Residential,Demolition,
BP2002-06928,2002/05/28,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-07038,2002/05/29,Demolition,Demolition,1506 - Apt Apartment,Apartment,Residential,Demolition,
BP2002-07037,2002/05/29,Demolition,Demolition,1506 - Apt Apartment,Apartment,Residential,Demolition,
BP2002-07113,2002/05/30,Demolition,Demolition,1104 - Deck,Single Family,Residential,Demolition,
BP2002-07116,2002/05/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-07114,2002/05/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-07119,2002/05/30,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-07118,2002/05/30,Demolition,Demolition,1408 - Semi-Detached (2-Unit),Two Family,Residential,Demolition,
BP2002-07177,2002/05/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-07209,2002/05/31,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
BP2002-07279,2002/06/03,Demolition,Demolition,1106 - House,Single Family,Residential,Demolition,
